MegaWin ASCII file

[DEFINITIONS]
Version=1
ChannelCount=16
DataType=1
SamplingFreq=1000.000000
FirstSampleTime=0.000000
PhaseName=Raw Free 22/07/2013 17:56:19


[COMMENT]
10_C_(Alter_d_i)


[SOURCE NAMES]
RA
OE
OI
ES
RF
BF
TA
GL
RA
OE
OI
ES
RF
BF
TA
GL


[SIDE INFO]
R
R
R
R
R
R
R
R
L
L
L
L
L
L
L
L


[UNITS]
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV




[DATA]
-7,00	26,00	-1,00	-6,00	4,00	18,00	-39,00	-46,00	10,00	-14,00	18,00	16,00	66,00	-4077,00	-9,00	26,00
-15,00	39,00	-15,00	20,00	3,00	12,00	-47,00	-45,00	12,00	-10,00	-3,00	15,00	83,00	-4078,00	-7,00	29,00
-9,00	45,00	-23,00	30,00	3,00	10,00	-35,00	-57,00	24,00	20,00	-11,00	31,00	81,00	-4075,00	0,00	29,00
-10,00	49,00	-33,00	-3,00	1,00	13,00	34,00	-56,00	-8,00	36,00	-33,00	109,00	61,00	-4076,00	-4,00	27,00
-20,00	47,00	-30,00	-11,00	2,00	12,00	89,00	-46,00	-8,00	41,00	-39,00	138,00	62,00	-4079,00	-8,00	27,00
-16,00	16,00	-13,00	60,00	0,00	13,00	116,00	-36,00	2,00	33,00	-46,00	166,00	54,00	-4081,00	-6,00	24,00
-14,00	-13,00	-1,00	122,00	0,00	19,00	108,00	-42,00	-8,00	-7,00	-42,00	190,00	60,00	-4081,00	-7,00	22,00
1,00	-19,00	0,00	114,00	2,00	20,00	79,00	-74,00	13,00	-55,00	-35,00	166,00	100,00	-4084,00	-4,00	23,00
14,00	-32,00	3,00	84,00	0,00	18,00	38,00	-102,00	32,00	-99,00	-25,00	126,00	97,00	-4086,00	15,00	20,00
10,00	-40,00	-8,00	58,00	2,00	16,00	1,00	-105,00	12,00	-103,00	-11,00	87,00	78,00	-4088,00	-1,00	20,00
-4,00	-21,00	-18,00	18,00	0,00	2,00	24,00	-69,00	18,00	-69,00	5,00	55,00	13,00	-4087,00	-4,00	16,00
-19,00	2,00	-9,00	-19,00	2,00	-10,00	57,00	-41,00	11,00	4,00	17,00	27,00	-29,00	-4089,00	8,00	16,00
-17,00	18,00	6,00	5,00	0,00	-9,00	36,00	-36,00	-12,00	44,00	19,00	-14,00	-30,00	-4092,00	26,00	16,00
-5,00	9,00	16,00	109,00	4,00	-10,00	-1,00	-18,00	-1,00	73,00	32,00	-92,00	-30,00	-4094,00	-7,00	19,00
2,00	-20,00	22,00	192,00	0,00	-11,00	-30,00	-21,00	6,00	104,00	41,00	-133,00	-37,00	-4095,00	-13,00	13,00
8,00	-25,00	14,00	112,00	1,00	-8,00	-27,00	-15,00	7,00	96,00	32,00	-129,00	-38,00	-4097,00	-1,00	6,00
-4,00	23,00	-2,00	-4,00	4,00	-4,00	46,00	26,00	-6,00	83,00	26,00	11,00	-37,00	-4099,00	17,00	16,00
-9,00	16,00	-5,00	-7,00	5,00	-3,00	85,00	76,00	-25,00	45,00	23,00	88,00	-23,00	-4100,00	-1,00	22,00
-5,00	-54,00	-19,00	47,00	0,00	-4,00	59,00	90,00	-48,00	29,00	13,00	112,00	-17,00	-4102,00	19,00	22,00
-9,00	-73,00	-28,00	22,00	5,00	-5,00	29,00	70,00	-54,00	39,00	-9,00	108,00	-3,00	-4106,00	0,00	23,00
-12,00	-23,00	-28,00	-92,00	-1,00	-6,00	-45,00	25,00	-21,00	61,00	-41,00	81,00	4,00	-4109,00	-6,00	16,00
-6,00	11,00	-9,00	-115,00	1,00	-4,00	-134,00	0,00	13,00	46,00	-33,00	7,00	16,00	-4113,00	-4,00	19,00
3,00	-1,00	-7,00	-35,00	2,00	-8,00	-122,00	4,00	16,00	26,00	-27,00	-21,00	19,00	-4111,00	8,00	30,00
14,00	-12,00	0,00	6,00	3,00	-8,00	-37,00	10,00	11,00	51,00	-17,00	-72,00	19,00	-4116,00	5,00	19,00
10,00	-30,00	10,00	6,00	3,00	-4,00	47,00	-3,00	9,00	42,00	11,00	-42,00	11,00	-4120,00	17,00	19,00
6,00	-54,00	13,00	16,00	3,00	-2,00	-2,00	-11,00	10,00	38,00	9,00	49,00	-46,00	-4120,00	4,00	9,00
-7,00	-45,00	6,00	7,00	3,00	-6,00	-50,00	-37,00	-2,00	-7,00	18,00	100,00	-42,00	-4123,00	-7,00	2,00
-11,00	0,00	0,00	-22,00	3,00	-6,00	43,00	-82,00	10,00	-17,00	14,00	61,00	-21,00	-4127,00	9,00	24,00
-15,00	27,00	0,00	-41,00	2,00	-6,00	65,00	-120,00	9,00	11,00	25,00	4,00	9,00	-4131,00	-13,00	30,00
-9,00	22,00	-11,00	-47,00	-1,00	-2,00	14,00	-152,00	0,00	23,00	32,00	-9,00	29,00	-4131,00	6,00	20,00
-12,00	14,00	-25,00	-35,00	1,00	1,00	-38,00	-139,00	12,00	102,00	40,00	6,00	52,00	-4136,00	0,00	17,00
-9,00	9,00	-34,00	-17,00	3,00	4,00	-145,00	-53,00	26,00	135,00	38,00	26,00	41,00	-4139,00	-12,00	12,00
2,00	0,00	-28,00	-27,00	5,00	-3,00	-124,00	47,00	10,00	157,00	25,00	53,00	19,00	-4143,00	2,00	22,00
15,00	-2,00	-18,00	-34,00	2,00	-15,00	77,00	78,00	-4,00	159,00	0,00	89,00	32,00	-4145,00	0,00	23,00
7,00	-8,00	-18,00	-42,00	0,00	-15,00	205,00	93,00	-22,00	144,00	-8,00	90,00	55,00	-4150,00	-2,00	7,00
5,00	-8,00	-17,00	-38,00	2,00	-11,00	93,00	98,00	-24,00	142,00	-3,00	51,00	114,00	-4155,00	-3,00	7,00
15,00	-15,00	-1,00	-11,00	3,00	-11,00	-37,00	88,00	-2,00	119,00	10,00	36,00	152,00	-4155,00	4,00	12,00
13,00	-20,00	0,00	15,00	2,00	-8,00	-28,00	92,00	6,00	80,00	23,00	18,00	117,00	-4162,00	11,00	11,00
-2,00	-14,00	-2,00	28,00	2,00	-13,00	43,00	71,00	13,00	53,00	28,00	53,00	87,00	-4165,00	13,00	18,00
-6,00	-17,00	-9,00	50,00	1,00	-7,00	88,00	50,00	18,00	58,00	35,00	60,00	94,00	-4166,00	0,00	11,00
-9,00	-32,00	-8,00	72,00	0,00	-5,00	81,00	53,00	4,00	52,00	29,00	48,00	89,00	-4176,00	9,00	12,00
-10,00	-36,00	-5,00	78,00	1,00	-3,00	60,00	58,00	-11,00	7,00	14,00	152,00	5,00	-4180,00	7,00	8,00
-19,00	-39,00	-4,00	62,00	4,00	-2,00	32,00	59,00	-14,00	-54,00	6,00	260,00	-12,00	-4179,00	12,00	23,00
-6,00	-36,00	-2,00	45,00	3,00	-2,00	3,00	40,00	-5,00	-139,00	11,00	271,00	-17,00	-4183,00	9,00	19,00
3,00	-17,00	-2,00	19,00	2,00	2,00	-16,00	23,00	-6,00	-181,00	17,00	176,00	-77,00	-4189,00	8,00	13,00
5,00	19,00	-3,00	3,00	3,00	6,00	-23,00	-4,00	-25,00	-166,00	10,00	101,00	-119,00	-4195,00	11,00	12,00
6,00	43,00	9,00	-6,00	3,00	2,00	-20,00	-17,00	-6,00	-100,00	11,00	12,00	-102,00	-4199,00	12,00	14,00
8,00	45,00	24,00	-2,00	2,00	5,00	-69,00	-17,00	6,00	-45,00	5,00	-22,00	-51,00	-4203,00	10,00	19,00
0,00	29,00	34,00	20,00	3,00	6,00	-140,00	-17,00	-2,00	-29,00	4,00	14,00	-112,00	-4206,00	2,00	11,00
-14,00	-1,00	38,00	53,00	3,00	5,00	-186,00	-17,00	-5,00	-6,00	10,00	69,00	-207,00	-4211,00	-2,00	6,00
-10,00	-33,00	40,00	72,00	0,00	7,00	-108,00	-23,00	-13,00	19,00	7,00	135,00	-127,00	-4219,00	0,00	11,00
-6,00	-39,00	49,00	50,00	2,00	0,00	48,00	-29,00	7,00	-1,00	0,00	203,00	-50,00	-4224,00	-3,00	15,00
-16,00	-24,00	47,00	-3,00	2,00	0,00	122,00	-28,00	6,00	13,00	-6,00	174,00	49,00	-4227,00	4,00	14,00
-9,00	-13,00	41,00	-45,00	0,00	7,00	138,00	-9,00	-5,00	40,00	10,00	123,00	61,00	-4229,00	3,00	16,00
-3,00	-18,00	47,00	-42,00	1,00	6,00	92,00	12,00	6,00	59,00	3,00	67,00	-6,00	-4238,00	-5,00	24,00
-2,00	-14,00	44,00	-27,00	3,00	9,00	-15,00	10,00	14,00	68,00	-18,00	29,00	-1,00	-4242,00	-6,00	15,00
11,00	-28,00	39,00	-8,00	2,00	8,00	-117,00	0,00	16,00	97,00	-34,00	11,00	25,00	-4247,00	6,00	15,00
9,00	-58,00	35,00	0,00	0,00	8,00	-127,00	0,00	11,00	87,00	-44,00	-23,00	10,00	-4254,00	12,00	18,00
-12,00	-34,00	29,00	-30,00	2,00	8,00	29,00	-1,00	7,00	52,00	-34,00	-42,00	62,00	-4256,00	-2,00	23,00
-17,00	9,00	26,00	-70,00	1,00	4,00	154,00	-12,00	-8,00	62,00	-23,00	-101,00	128,00	-4262,00	-8,00	29,00
-7,00	11,00	23,00	-75,00	0,00	3,00	129,00	-27,00	-22,00	53,00	-25,00	-22,00	155,00	-4265,00	-8,00	9,00
-14,00	4,00	22,00	-44,00	4,00	9,00	107,00	-36,00	-42,00	53,00	-1,00	58,00	170,00	-4274,00	-7,00	17,00
-2,00	-14,00	12,00	-2,00	2,00	10,00	80,00	-32,00	-37,00	60,00	14,00	105,00	129,00	-4280,00	-7,00	34,00
-1,00	-58,00	4,00	5,00	0,00	4,00	31,00	-26,00	-36,00	14,00	2,00	136,00	34,00	-4287,00	-7,00	29,00
-21,00	-68,00	-1,00	-13,00	0,00	6,00	13,00	-16,00	-27,00	-20,00	-8,00	67,00	13,00	-4291,00	-3,00	30,00
-19,00	-53,00	-4,00	-13,00	1,00	7,00	12,00	-24,00	-16,00	-64,00	4,00	-40,00	-95,00	-4297,00	-3,00	28,00
6,00	-38,00	-4,00	-8,00	2,00	3,00	0,00	-17,00	-32,00	-93,00	4,00	-63,00	-141,00	-4303,00	-2,00	23,00
9,00	-23,00	-4,00	-15,00	0,00	2,00	-25,00	-8,00	-18,00	-124,00	-2,00	19,00	-148,00	-4312,00	-6,00	26,00
-6,00	-16,00	-13,00	-43,00	2,00	9,00	-43,00	-13,00	2,00	-107,00	3,00	-25,00	-115,00	-4314,00	-7,00	29,00
-17,00	-10,00	-20,00	-68,00	0,00	4,00	-25,00	-11,00	11,00	-69,00	4,00	165,00	-25,00	-4322,00	-7,00	23,00
-19,00	-1,00	-13,00	-75,00	1,00	3,00	-9,00	-12,00	6,00	-40,00	6,00	415,00	75,00	-4327,00	-2,00	27,00
-19,00	18,00	-9,00	-75,00	1,00	7,00	-13,00	-10,00	0,00	0,00	-3,00	375,00	145,00	-4335,00	-6,00	26,00
-11,00	36,00	-11,00	-64,00	1,00	10,00	59,00	-7,00	-1,00	22,00	-27,00	269,00	194,00	-4344,00	-2,00	28,00
2,00	33,00	-14,00	-43,00	4,00	10,00	93,00	4,00	0,00	37,00	-15,00	217,00	178,00	-4346,00	-4,00	26,00
2,00	16,00	-10,00	-24,00	0,00	6,00	17,00	13,00	-10,00	60,00	0,00	292,00	93,00	-4354,00	-9,00	22,00
-2,00	-11,00	-3,00	-4,00	3,00	6,00	0,00	17,00	-8,00	60,00	19,00	377,00	-8,00	-4358,00	-8,00	19,00
-8,00	-29,00	-3,00	-22,00	4,00	6,00	18,00	19,00	9,00	38,00	18,00	322,00	-108,00	-4366,00	-4,00	20,00
-9,00	-14,00	-6,00	-55,00	3,00	4,00	-14,00	22,00	-1,00	12,00	4,00	224,00	-81,00	-4374,00	-2,00	21,00
-9,00	5,00	-15,00	-35,00	2,00	6,00	-42,00	-3,00	-1,00	13,00	-8,00	247,00	-20,00	-4378,00	-9,00	22,00
-17,00	-6,00	-19,00	14,00	3,00	9,00	-51,00	-34,00	3,00	30,00	-7,00	293,00	-24,00	-4386,00	-13,00	18,00
-24,00	-46,00	-28,00	46,00	2,00	8,00	-74,00	-24,00	10,00	54,00	-10,00	292,00	14,00	-4393,00	-14,00	19,00
-24,00	-79,00	-34,00	50,00	1,00	6,00	-81,00	-11,00	10,00	99,00	0,00	282,00	60,00	-4398,00	-9,00	17,00
-6,00	-75,00	-16,00	12,00	0,00	5,00	-68,00	-28,00	0,00	112,00	3,00	267,00	3,00	-4404,00	-4,00	24,00
-1,00	-40,00	0,00	-35,00	2,00	3,00	-65,00	-58,00	-22,00	99,00	1,00	257,00	-25,00	-4412,00	-15,00	25,00
-2,00	3,00	0,00	-77,00	5,00	0,00	-77,00	-69,00	-45,00	107,00	4,00	250,00	-31,00	-4420,00	-18,00	14,00
-5,00	16,00	14,00	-107,00	0,00	1,00	-73,00	-43,00	-37,00	108,00	23,00	190,00	-24,00	-4429,00	-18,00	11,00
-15,00	5,00	23,00	-125,00	4,00	0,00	-57,00	-10,00	-19,00	100,00	14,00	129,00	-34,00	-4433,00	-16,00	16,00
-17,00	6,00	13,00	-115,00	3,00	0,00	-42,00	3,00	5,00	78,00	-15,00	116,00	-41,00	-4445,00	-12,00	18,00
-8,00	0,00	-1,00	-73,00	1,00	3,00	-28,00	10,00	13,00	55,00	-67,00	15,00	-23,00	-4449,00	-14,00	22,00
1,00	-17,00	3,00	-30,00	0,00	2,00	-24,00	14,00	-1,00	21,00	-99,00	10,00	17,00	-4456,00	-15,00	16,00
9,00	-32,00	10,00	-16,00	1,00	5,00	-29,00	12,00	-22,00	-14,00	-91,00	-14,00	83,00	-4465,00	-11,00	18,00
-3,00	-42,00	8,00	-16,00	4,00	4,00	-27,00	2,00	-19,00	-42,00	-77,00	-92,00	175,00	-4473,00	-10,00	20,00
-32,00	-44,00	2,00	0,00	0,00	8,00	-26,00	0,00	-21,00	-53,00	-57,00	-54,00	237,00	-4480,00	-10,00	16,00
-51,00	-27,00	0,00	-14,00	0,00	1,00	-8,00	0,00	-23,00	-67,00	-30,00	-2,00	278,00	-4487,00	-13,00	15,00
-67,00	-4,00	-3,00	-30,00	4,00	1,00	31,00	4,00	-22,00	-69,00	-25,00	-50,00	293,00	-4496,00	-8,00	14,00
-57,00	4,00	-13,00	-16,00	0,00	2,00	30,00	30,00	-20,00	-100,00	1,00	-202,00	191,00	-4504,00	-10,00	12,00
-42,00	-10,00	-20,00	-14,00	2,00	3,00	0,00	61,00	-13,00	-162,00	30,00	-221,00	92,00	-4513,00	-11,00	19,00
-22,00	-27,00	-22,00	-44,00	4,00	0,00	-1,00	81,00	-14,00	-159,00	44,00	-42,00	-29,00	-4521,00	-10,00	14,00
0,00	-35,00	-22,00	-60,00	0,00	-2,00	8,00	74,00	-13,00	-118,00	45,00	34,00	-97,00	-4527,00	-14,00	12,00
14,00	-21,00	3,00	-23,00	3,00	-4,00	17,00	50,00	-17,00	-83,00	31,00	131,00	-229,00	-4535,00	-19,00	11,00
8,00	2,00	15,00	11,00	3,00	-8,00	47,00	6,00	-21,00	-37,00	34,00	168,00	-277,00	-4545,00	-18,00	8,00
0,00	0,00	-1,00	29,00	1,00	-9,00	47,00	-63,00	-13,00	26,00	25,00	26,00	-303,00	-4553,00	-13,00	13,00
0,00	-29,00	-4,00	51,00	0,00	-8,00	-6,00	-87,00	-4,00	82,00	9,00	-138,00	-262,00	-4560,00	-13,00	17,00
3,00	-42,00	12,00	39,00	4,00	-5,00	-40,00	-59,00	6,00	83,00	11,00	-106,00	-213,00	-4567,00	-18,00	17,00
13,00	-16,00	19,00	-38,00	1,00	-7,00	-46,00	-13,00	16,00	46,00	16,00	-215,00	-149,00	-4575,00	-13,00	8,00
8,00	-10,00	20,00	-98,00	2,00	-4,00	-55,00	-10,00	34,00	-9,00	-4,00	-276,00	-76,00	-4585,00	-11,00	14,00
-14,00	-20,00	0,00	-120,00	3,00	-4,00	-50,00	-19,00	34,00	-67,00	-29,00	-176,00	64,00	-4596,00	-10,00	8,00
-40,00	-6,00	-17,00	-140,00	1,00	-3,00	-22,00	-20,00	14,00	-105,00	-41,00	3,00	205,00	-4604,00	-10,00	14,00
-50,00	12,00	-13,00	-160,00	2,00	-2,00	-13,00	-21,00	10,00	-115,00	-47,00	258,00	253,00	-4611,00	-4,00	12,00
-43,00	20,00	2,00	-154,00	4,00	0,00	-19,00	-27,00	10,00	-69,00	-28,00	224,00	226,00	-4619,00	-4,00	7,00
-36,00	3,00	0,00	-118,00	2,00	-6,00	-27,00	-33,00	14,00	-22,00	-11,00	162,00	108,00	-4626,00	-15,00	11,00
-26,00	-36,00	-11,00	-63,00	0,00	-4,00	-36,00	-31,00	4,00	-9,00	-10,00	291,00	17,00	-4636,00	-10,00	12,00
-17,00	-43,00	-23,00	-30,00	0,00	-2,00	-41,00	-20,00	-16,00	20,00	3,00	349,00	59,00	-4647,00	-14,00	-2,00
-18,00	-7,00	-30,00	-40,00	0,00	-2,00	-40,00	6,00	-6,00	11,00	-3,00	312,00	178,00	-4654,00	-20,00	3,00
-15,00	4,00	-29,00	-56,00	3,00	0,00	-40,00	25,00	-16,00	-7,00	-21,00	321,00	98,00	-4663,00	-23,00	3,00
-12,00	-42,00	-20,00	-36,00	4,00	-1,00	-55,00	26,00	-44,00	-74,00	0,00	350,00	-120,00	-4676,00	-19,00	13,00
-20,00	-64,00	-9,00	29,00	2,00	-13,00	-71,00	23,00	-45,00	-96,00	29,00	267,00	-287,00	-4684,00	-13,00	13,00
-21,00	-68,00	7,00	83,00	2,00	-11,00	-52,00	13,00	-21,00	-78,00	41,00	57,00	-405,00	-4692,00	-10,00	17,00
-34,00	-78,00	0,00	91,00	2,00	-1,00	-1,00	8,00	-6,00	-38,00	43,00	-44,00	-483,00	-4699,00	-14,00	10,00
-49,00	-58,00	11,00	96,00	3,00	-2,00	21,00	6,00	9,00	14,00	43,00	55,00	-514,00	-4710,00	-17,00	8,00
-44,00	-41,00	19,00	119,00	3,00	-3,00	54,00	9,00	29,00	27,00	60,00	159,00	-402,00	-4719,00	-9,00	6,00
-36,00	-34,00	24,00	98,00	4,00	-9,00	80,00	5,00	22,00	26,00	73,00	185,00	-372,00	-4729,00	-9,00	9,00
-23,00	-26,00	26,00	7,00	3,00	-11,00	55,00	-2,00	14,00	-2,00	74,00	168,00	-230,00	-4738,00	-13,00	3,00
-3,00	-13,00	24,00	-89,00	2,00	-13,00	9,00	0,00	3,00	-31,00	50,00	48,00	131,00	-4749,00	-7,00	0,00
13,00	0,00	19,00	-137,00	1,00	-12,00	-2,00	14,00	9,00	-39,00	22,00	32,00	359,00	-4758,00	0,00	-5,00
7,00	6,00	33,00	-140,00	3,00	-7,00	2,00	26,00	26,00	-44,00	-9,00	207,00	461,00	-4766,00	-6,00	-3,00
16,00	12,00	39,00	-131,00	0,00	-5,00	6,00	52,00	26,00	-45,00	-23,00	342,00	469,00	-4779,00	-14,00	-1,00
25,00	14,00	39,00	-120,00	0,00	-9,00	17,00	62,00	13,00	-15,00	-38,00	309,00	462,00	-4788,00	-21,00	-13,00
32,00	0,00	34,00	-64,00	4,00	-11,00	16,00	37,00	-8,00	40,00	-65,00	200,00	409,00	-4799,00	-25,00	-13,00
43,00	-42,00	23,00	19,00	1,00	-8,00	13,00	-5,00	-13,00	88,00	-57,00	110,00	408,00	-4807,00	-27,00	-6,00
41,00	-51,00	12,00	54,00	-4,00	-7,00	2,00	-110,00	0,00	133,00	-37,00	30,00	384,00	-4814,00	-21,00	12,00
20,00	-8,00	9,00	3,00	2,00	-10,00	-20,00	-218,00	10,00	142,00	-42,00	40,00	259,00	-4826,00	-15,00	11,00
6,00	20,00	4,00	-29,00	2,00	-15,00	-41,00	-222,00	26,00	168,00	-39,00	8,00	66,00	-4839,00	-16,00	14,00
-6,00	2,00	-3,00	-17,00	3,00	-12,00	-29,00	-129,00	32,00	183,00	-42,00	85,00	-30,00	-4848,00	-30,00	10,00
-3,00	-13,00	-1,00	-10,00	0,00	-10,00	-8,00	-46,00	15,00	143,00	-39,00	58,00	-79,00	-4856,00	-12,00	2,00
-6,00	-14,00	-6,00	25,00	0,00	-5,00	-23,00	22,00	8,00	106,00	-19,00	100,00	-134,00	-4866,00	-23,00	6,00
-8,00	-42,00	-3,00	77,00	3,00	-4,00	-58,00	91,00	6,00	63,00	2,00	165,00	-168,00	-4877,00	-32,00	2,00
-11,00	-41,00	5,00	82,00	2,00	-4,00	-98,00	126,00	7,00	-14,00	10,00	145,00	-144,00	-4886,00	-24,00	2,00
-12,00	-24,00	0,00	86,00	4,00	-4,00	-129,00	89,00	14,00	-82,00	-1,00	63,00	-45,00	-4898,00	-23,00	5,00
-6,00	-39,00	-8,00	99,00	0,00	-4,00	-140,00	57,00	14,00	-165,00	7,00	183,00	26,00	-4907,00	-13,00	11,00
-4,00	-39,00	-18,00	86,00	2,00	-2,00	-41,00	45,00	19,00	-233,00	29,00	254,00	-57,00	-4918,00	-15,00	-12,00
-8,00	-7,00	-15,00	50,00	2,00	-1,00	108,00	28,00	23,00	-253,00	43,00	210,00	-179,00	-4929,00	-17,00	-57,00
-8,00	-10,00	3,00	12,00	3,00	-2,00	160,00	14,00	24,00	-231,00	31,00	179,00	-310,00	-4938,00	-22,00	-65,00
7,00	-25,00	7,00	-20,00	3,00	-4,00	113,00	14,00	14,00	-148,00	23,00	198,00	-345,00	-4950,00	4,00	-66,00
11,00	-30,00	10,00	-68,00	3,00	-5,00	31,00	17,00	-6,00	-63,00	-13,00	156,00	-385,00	-4958,00	-14,00	-15,00
3,00	-42,00	1,00	-116,00	2,00	-4,00	17,00	10,00	-9,00	1,00	-21,00	116,00	-394,00	-4970,00	-5,00	-88,00
-12,00	-39,00	2,00	-115,00	2,00	-7,00	36,00	4,00	-10,00	32,00	18,00	63,00	-368,00	-4981,00	-4,00	-165,00
-19,00	-23,00	12,00	-90,00	4,00	-6,00	11,00	6,00	-9,00	81,00	38,00	-4,00	-163,00	-4992,00	-36,00	86,00
-18,00	-14,00	6,00	-57,00	2,00	-5,00	-23,00	-4,00	-5,00	96,00	26,00	39,00	18,00	-5002,00	-26,00	190,00
-2,00	-10,00	-9,00	-32,00	0,00	-3,00	-28,00	-23,00	-16,00	109,00	9,00	103,00	52,00	-5012,00	-27,00	34,00
9,00	-8,00	-9,00	-13,00	2,00	-6,00	-33,00	-49,00	-1,00	108,00	10,00	211,00	130,00	-5025,00	-31,00	-3,00
9,00	-21,00	-8,00	10,00	1,00	-7,00	-54,00	-103,00	2,00	72,00	45,00	177,00	164,00	-5033,00	-21,00	-23,00
1,00	-29,00	4,00	23,00	2,00	-8,00	-36,00	-169,00	9,00	41,00	68,00	38,00	272,00	-5043,00	-1,00	-46,00
0,00	-13,00	20,00	8,00	1,00	-9,00	-13,00	-203,00	25,00	32,00	77,00	-3,00	240,00	-5056,00	-30,00	-121,00
0,00	5,00	22,00	2,00	0,00	-6,00	-17,00	-160,00	43,00	-14,00	45,00	-135,00	163,00	-5068,00	-41,00	-89,00
-4,00	-8,00	6,00	-2,00	3,00	-3,00	-22,00	-21,00	43,00	-82,00	37,00	-54,00	244,00	-5081,00	-48,00	12,00
-15,00	-14,00	-12,00	-17,00	2,00	-6,00	-24,00	60,00	24,00	-117,00	30,00	263,00	240,00	-5088,00	-44,00	195,00
-17,00	0,00	-11,00	-12,00	2,00	-6,00	-8,00	60,00	15,00	-91,00	9,00	371,00	127,00	-5098,00	-38,00	37,00
-18,00	-9,00	-9,00	38,00	0,00	-4,00	24,00	70,00	3,00	-52,00	-13,00	239,00	115,00	-5111,00	-35,00	-102,00
-15,00	-27,00	-6,00	90,00	1,00	-4,00	54,00	73,00	-1,00	-17,00	-23,00	227,00	90,00	-5124,00	-28,00	-92,00
-21,00	-18,00	8,00	157,00	0,00	-4,00	28,00	106,00	16,00	-24,00	-41,00	194,00	134,00	-5131,00	-15,00	116,00
-40,00	-1,00	8,00	175,00	0,00	-3,00	-34,00	126,00	15,00	-17,00	-36,00	170,00	73,00	-5144,00	-18,00	-27,00
-46,00	-2,00	-10,00	87,00	0,00	-6,00	-89,00	101,00	7,00	3,00	-34,00	379,00	7,00	-5155,00	-4,00	-173,00
-35,00	3,00	3,00	-7,00	0,00	-9,00	-144,00	72,00	-15,00	45,00	-56,00	598,00	-65,00	-5169,00	-1,00	-262,00
-34,00	9,00	18,00	-6,00	0,00	-10,00	-158,00	53,00	-14,00	108,00	-85,00	397,00	-229,00	-5180,00	-6,00	-590,00
-25,00	-21,00	1,00	57,00	5,00	-9,00	-57,00	39,00	-15,00	145,00	-77,00	394,00	-240,00	-5192,00	-10,00	-568,00
-13,00	-44,00	-11,00	129,00	2,00	-9,00	121,00	36,00	-4,00	161,00	-68,00	387,00	-125,00	-5202,00	-17,00	-28,00
-17,00	-36,00	-1,00	136,00	1,00	-6,00	130,00	36,00	-1,00	152,00	-41,00	275,00	62,00	-5213,00	-31,00	253,00
-11,00	-19,00	31,00	75,00	0,00	-7,00	-1,00	23,00	18,00	154,00	-16,00	78,00	-301,00	-5225,00	-29,00	38,00
-2,00	-5,00	53,00	37,00	0,00	-7,00	-79,00	6,00	19,00	124,00	-15,00	-173,00	-849,00	-5236,00	-21,00	156,00
7,00	4,00	55,00	-7,00	0,00	-4,00	-82,00	-7,00	19,00	61,00	-25,00	-190,00	-782,00	-5248,00	-22,00	251,00
5,00	0,00	43,00	-48,00	3,00	-3,00	-63,00	-4,00	-10,00	-43,00	-27,00	51,00	-617,00	-5260,00	-6,00	29,00
3,00	-10,00	32,00	-17,00	0,00	-7,00	-34,00	0,00	-22,00	-141,00	-21,00	191,00	-407,00	-5273,00	-16,00	32,00
-2,00	-21,00	30,00	38,00	3,00	-6,00	9,00	-18,00	-25,00	-215,00	22,00	294,00	-180,00	-5284,00	-13,00	125,00
-6,00	-24,00	24,00	74,00	0,00	-2,00	40,00	-52,00	-15,00	-233,00	56,00	168,00	136,00	-5295,00	-14,00	45,00
-14,00	-8,00	15,00	70,00	0,00	-4,00	57,00	-79,00	-3,00	-258,00	32,00	100,00	427,00	-5308,00	-7,00	17,00
-6,00	12,00	6,00	37,00	-3,00	-6,00	42,00	-120,00	10,00	-207,00	20,00	88,00	607,00	-5318,00	-24,00	155,00
18,00	11,00	2,00	40,00	0,00	-2,00	41,00	-153,00	12,00	-148,00	31,00	23,00	713,00	-5330,00	-10,00	180,00
24,00	2,00	11,00	59,00	3,00	-3,00	52,00	-125,00	16,00	-59,00	43,00	-54,00	707,00	-5342,00	-22,00	46,00
-6,00	12,00	31,00	56,00	1,00	-1,00	64,00	-74,00	24,00	27,00	27,00	46,00	610,00	-5356,00	-32,00	-37,00
-31,00	31,00	25,00	37,00	2,00	-7,00	64,00	14,00	-8,00	69,00	-6,00	58,00	544,00	-5368,00	-19,00	-161,00
-24,00	22,00	12,00	39,00	2,00	-10,00	55,00	151,00	-23,00	126,00	-50,00	96,00	664,00	-5378,00	-15,00	-87,00
-24,00	4,00	2,00	55,00	4,00	-9,00	67,00	292,00	-9,00	137,00	-42,00	39,00	642,00	-5388,00	-12,00	-169,00
-32,00	-13,00	5,00	51,00	2,00	-5,00	68,00	361,00	-14,00	139,00	-42,00	-92,00	383,00	-5402,00	-9,00	-188,00
-20,00	-22,00	0,00	68,00	4,00	-6,00	38,00	297,00	-7,00	167,00	-18,00	-101,00	-62,00	-5414,00	-15,00	-113,00
-4,00	-23,00	8,00	133,00	3,00	-14,00	-19,00	136,00	-6,00	181,00	0,00	-32,00	-610,00	-5426,00	-15,00	75,00
2,00	-28,00	6,00	172,00	-1,00	-10,00	-56,00	-90,00	-15,00	186,00	-18,00	24,00	-790,00	-5440,00	-13,00	-87,00
